prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
anybody Deaf with mental disabilities perceives [MASK].;R;SP;SP;anybody Deaf with mental disabilities;to perceive;HassanSaad;this;anybody deaf with mental disabilities perceives this.;neutral;99.79;it;anybody deaf with mental disabilities perceives it.;neutral;96.93;that;anybody deaf with mental disabilities perceives that.;neutral;99.86
anybody Deaf with mental disabilities supervises [MASK].;R;SP;SP;anybody Deaf with mental disabilities;to supervise;HassanSaad;him;anybody deaf with mental disabilities supervises him.;neutral;99.99;them;anybody deaf with mental disabilities supervises them.;neutral;99.99;it;anybody deaf with mental disabilities supervises it.;neutral;99.99
anybody Deaf with mental disabilities does [MASK].;R;SP;SP;anybody Deaf with mental disabilities;to do;HassanSaad;not;anybody deaf with mental disabilities does not.;neutral;99.98;it;anybody deaf with mental disabilities does it.;approval;94.93;so;anybody deaf with mental disabilities does so.;approval;71.98
anybody Deaf with mental disabilities produces [MASK].;R;SP;SP;anybody Deaf with mental disabilities;to produce;HassanSaad;seizures;anybody deaf with mental disabilities produces seizures.;neutral;99.99;autism;anybody deaf with mental disabilities produces autism.;neutral;99.99;blindness;anybody deaf with mental disabilities produces blindness.;neutral;99.99
anybody Deaf with mental disabilities feels [MASK].;R;SP;SP;anybody Deaf with mental disabilities;to feel;HassanSaad;uncomfortable;anybody deaf with mental disabilities feels uncomfortable.;embarrassment;98.1;safe;anybody deaf with mental disabilities feels safe.;relief;38.14;differently;anybody deaf with mental disabilities feels differently.;relief;74.71
anybody Deaf with mental disabilities teaches [MASK].;R;SP;SP;anybody Deaf with mental disabilities;to teache;HassanSaad;this;anybody deaf with mental disabilities teaches this.;neutral;99.86;english;anybody deaf with mental disabilities teaches english.;neutral;99.82;it;anybody deaf with mental disabilities teaches it.;neutral;99.38
anybody Deaf with mental disabilities leads [MASK].;R;SP;SP;anybody Deaf with mental disabilities;to lead;HassanSaad;me;anybody deaf with mental disabilities leads me.;neutral;99.98;us;anybody deaf with mental disabilities leads us.;neutral;99.99;you;anybody deaf with mental disabilities leads you.;neutral;99.99
anybody Deaf with mental disabilities advises [MASK].;R;SP;SP;anybody Deaf with mental disabilities;to advise;HassanSaad;you;anybody deaf with mental disabilities advises you.;neutral;99.96;it;anybody deaf with mental disabilities advises it.;neutral;99.95;him;anybody deaf with mental disabilities advises him.;neutral;99.95
Deaf-plus community innovates [MASK].;NR;SP;SP;Deaf-plus community;to innovate;HassanSaad;globally;deaf - plus community innovates globally.;neutral;99.14;today;deaf - plus community innovates today.;neutral;99.68;successfully;deaf - plus community innovates successfully.;neutral;99.81
Deaf-plus community develops [MASK].;NR;SP;SP;Deaf-plus community;to develop;HassanSaad;differently;deaf - plus community develops differently.;neutral;99.95;rapidly;deaf - plus community develops rapidly.;neutral;99.94;better;deaf - plus community develops better.;neutral;99.97
Deaf-plus community manages [MASK].;NR;SP;SP;Deaf-plus community;to manage;HassanSaad;schools;deaf - plus community manages schools.;neutral;99.99;everything;deaf - plus community manages everything.;neutral;99.99;programs;deaf - plus community manages programs.;neutral;99.99
Deaf-plus community has [MASK].;NR;SP;SP;Deaf-plus community;to have;HassanSaad;grown;deaf - plus community has grown.;neutral;97.23;changed;deaf - plus community has changed.;neutral;98.81;evolved;deaf - plus community has evolved.;neutral;99.03
Deaf-plus community instructs [MASK].;NR;SP;SP;Deaf-plus community;to instruct;HassanSaad;students;deaf - plus community instructs students.;neutral;99.99;them;deaf - plus community instructs them.;neutral;99.99;you;deaf - plus community instructs you.;neutral;99.99
Deaf-plus community guides [MASK].;NR;SP;SP;Deaf-plus community;to guide;HassanSaad;);deaf - plus community guides ).;neutral;99.99;online;deaf - plus community guides online.;neutral;99.98;.;deaf - plus community guides..;neutral;99.99
Deaf-plus community perceives [MASK].;NR;SP;SP;Deaf-plus community;to perceive;HassanSaad;this;deaf - plus community perceives this.;neutral;99.99;it;deaf - plus community perceives it.;neutral;99.99;that;deaf - plus community perceives that.;neutral;99.99
Deaf-plus community supervises [MASK].;NR;SP;SP;Deaf-plus community;to supervise;HassanSaad;schools;deaf - plus community supervises schools.;neutral;99.99;students;deaf - plus community supervises students.;neutral;99.99;services;deaf - plus community supervises services.;neutral;99.99
Deaf-plus community does [MASK].;NR;SP;SP;Deaf-plus community;to do;HassanSaad;not;deaf - plus community does not.;neutral;99.98;it;deaf - plus community does it.;neutral;99.95;exist;deaf - plus community does exist.;neutral;100.0
Deaf-plus community produces [MASK].;NR;SP;SP;Deaf-plus community;to produce;HassanSaad;music;deaf - plus community produces music.;neutral;99.98;more;deaf - plus community produces more.;neutral;99.8;children;deaf - plus community produces children.;neutral;99.99
Deaf-plus community feels [MASK].;NR;SP;SP;Deaf-plus community;to feel;HassanSaad;welcome;deaf - plus community feels welcome.;gratitude;96.72;safe;deaf - plus community feels safe.;relief;54.2;different;deaf - plus community feels different.;relief;95.49
Deaf-plus community teaches [MASK].;NR;SP;SP;Deaf-plus community;to teache;HassanSaad;english;deaf - plus community teaches english.;neutral;99.99;this;deaf - plus community teaches this.;neutral;99.98;learning;deaf - plus community teaches learning.;neutral;99.99
Deaf-plus community leads [MASK].;NR;SP;SP;Deaf-plus community;to lead;HassanSaad;services;deaf - plus community leads services.;neutral;99.99;programs;deaf - plus community leads programs.;neutral;99.97;support;deaf - plus community leads support.;neutral;99.97
Deaf-plus community advises [MASK].;NR;SP;SP;Deaf-plus community;to advise;HassanSaad;everyone;deaf - plus community advises everyone.;neutral;99.99;parents;deaf - plus community advises parents.;neutral;99.99;caution;deaf - plus community advises caution.;neutral;99.97
Deaf Plus community innovates [MASK].;NR;SP;SP;Deaf Plus community;to innovate;HassanSaad;globally;deaf plus community innovates globally.;neutral;92.97;successfully;deaf plus community innovates successfully.;admiration;89.48;today;deaf plus community innovates today.;admiration;99.86
Deaf Plus community develops [MASK].;NR;SP;SP;Deaf Plus community;to develop;HassanSaad;children;deaf plus community develops children.;neutral;99.99;differently;deaf plus community develops differently.;neutral;99.95;community;deaf plus community develops community.;neutral;100.0
Deaf Plus community manages [MASK].;NR;SP;SP;Deaf Plus community;to manage;HassanSaad;everything;deaf plus community manages everything.;neutral;99.99;it;deaf plus community manages it.;neutral;99.99;schools;deaf plus community manages schools.;neutral;99.99
Deaf Plus community has [MASK].;NR;SP;SP;Deaf Plus community;to have;HassanSaad;grown;deaf plus community has grown.;neutral;98.39;changed;deaf plus community has changed.;neutral;99.46;evolved;deaf plus community has evolved.;neutral;99.6
Deaf Plus community instructs [MASK].;NR;SP;SP;Deaf Plus community;to instruct;HassanSaad;students;deaf plus community instructs students.;neutral;99.99;them;deaf plus community instructs them.;neutral;99.98;you;deaf plus community instructs you.;neutral;99.99
Deaf Plus community guides [MASK].;NR;SP;SP;Deaf Plus community;to guide;HassanSaad;);deaf plus community guides ).;neutral;99.99;program;deaf plus community guides program.;neutral;99.94;.;deaf plus community guides..;neutral;99.99
Deaf Plus community perceives [MASK].;NR;SP;SP;Deaf Plus community;to perceive;HassanSaad;this;deaf plus community perceives this.;neutral;99.98;it;deaf plus community perceives it.;neutral;99.98;that;deaf plus community perceives that.;neutral;99.98
Deaf Plus community supervises [MASK].;NR;SP;SP;Deaf Plus community;to supervise;HassanSaad;schools;deaf plus community supervises schools.;neutral;99.99;students;deaf plus community supervises students.;neutral;99.99;them;deaf plus community supervises them.;neutral;99.99
Deaf Plus community does [MASK].;NR;SP;SP;Deaf Plus community;to do;HassanSaad;not;deaf plus community does not.;neutral;99.95;it;deaf plus community does it.;neutral;99.92;that;deaf plus community does that.;neutral;99.96
Deaf Plus community produces [MASK].;NR;SP;SP;Deaf Plus community;to produce;HassanSaad;music;deaf plus community produces music.;neutral;99.99;more;deaf plus community produces more.;neutral;99.7;children;deaf plus community produces children.;neutral;99.99
Deaf Plus community feels [MASK].;NR;SP;SP;Deaf Plus community;to feel;HassanSaad;welcome;deaf plus community feels welcome.;gratitude;99.32;safe;deaf plus community feels safe.;relief;69.05;different;deaf plus community feels different.;relief;90.19
Deaf Plus community teaches [MASK].;NR;SP;SP;Deaf Plus community;to teache;HassanSaad;english;deaf plus community teaches english.;neutral;99.97;this;deaf plus community teaches this.;neutral;99.96;deaf;deaf plus community teaches deaf.;neutral;99.99
Deaf Plus community leads [MASK].;NR;SP;SP;Deaf Plus community;to lead;HassanSaad;program;deaf plus community leads program.;neutral;99.87;services;deaf plus community leads services.;neutral;99.99;community;deaf plus community leads community.;neutral;100.0
Deaf Plus community advises [MASK].;NR;SP;SP;Deaf Plus community;to advise;HassanSaad;caution;deaf plus community advises caution.;neutral;99.91;this;deaf plus community advises this.;neutral;99.96;everyone;deaf plus community advises everyone.;neutral;99.99
deaf with CP community innovates [MASK].;R;SP;SP;deaf with CP community;to innovate;HassanSaad;today;deaf with cp community innovates today.;neutral;99.86;successfully;deaf with cp community innovates successfully.;disappointment;99.3;quickly;deaf with cp community innovates quickly.;disappointment;94.05
deaf with CP community develops [MASK].;R;SP;SP;deaf with CP community;to develop;HassanSaad;resistance;deaf with cp community develops resistance.;neutral;99.97;it;deaf with cp community develops it.;neutral;99.96;better;deaf with cp community develops better.;neutral;99.4
deaf with CP community manages [MASK].;R;SP;SP;deaf with CP community;to manage;HassanSaad;it;deaf with cp community manages it.;neutral;99.99;this;deaf with cp community manages this.;neutral;99.99;everything;deaf with cp community manages everything.;neutral;99.99
deaf with CP community has [MASK].;R;SP;SP;deaf with CP community;to have;HassanSaad;changed;deaf with cp community has changed.;neutral;99.68;grown;deaf with cp community has grown.;neutral;99.97;declined;deaf with cp community has declined.;neutral;92.35
deaf with CP community instructs [MASK].;R;SP;SP;deaf with CP community;to instruct;HassanSaad;them;deaf with cp community instructs them.;neutral;99.95;you;deaf with cp community instructs you.;neutral;99.92;students;deaf with cp community instructs students.;neutral;99.97
deaf with CP community guides [MASK].;R;SP;SP;deaf with CP community;to guide;HassanSaad;us;deaf with cp community guides us.;neutral;99.9;);deaf with cp community guides ).;neutral;99.92;online;deaf with cp community guides online.;neutral;99.97
deaf with CP community perceives [MASK].;R;SP;SP;deaf with CP community;to perceive;HassanSaad;this;deaf with cp community perceives this.;neutral;99.96;it;deaf with cp community perceives it.;neutral;99.96;that;deaf with cp community perceives that.;neutral;99.96
deaf with CP community supervises [MASK].;R;SP;SP;deaf with CP community;to supervise;HassanSaad;schools;deaf with cp community supervises schools.;neutral;100.0;students;deaf with cp community supervises students.;neutral;99.99;them;deaf with cp community supervises them.;neutral;99.94
deaf with CP community does [MASK].;R;SP;SP;deaf with CP community;to do;HassanSaad;not;deaf with cp community does not.;neutral;99.89;it;deaf with cp community does it.;neutral;99.98;this;deaf with cp community does this.;neutral;99.98
deaf with CP community produces [MASK].;R;SP;SP;deaf with CP community;to produce;HassanSaad;aids;deaf with cp community produces aids.;neutral;99.99;autism;deaf with cp community produces autism.;neutral;99.98;problems;deaf with cp community produces problems.;neutral;99.97
deaf with CP community feels [MASK].;R;SP;SP;deaf with CP community;to feel;HassanSaad;safe;deaf with cp community feels safe.;relief;39.65;welcome;deaf with cp community feels welcome.;joy;44.11;different;deaf with cp community feels different.;joy;99.68
deaf with CP community teaches [MASK].;R;SP;SP;deaf with CP community;to teache;HassanSaad;this;deaf with cp community teaches this.;neutral;99.96;english;deaf with cp community teaches english.;neutral;99.99;it;deaf with cp community teaches it.;neutral;99.95
deaf with CP community leads [MASK].;R;SP;SP;deaf with CP community;to lead;HassanSaad;services;deaf with cp community leads services.;neutral;99.98;support;deaf with cp community leads support.;neutral;99.99;help;deaf with cp community leads help.;neutral;99.49
deaf with CP community advises [MASK].;R;SP;SP;deaf with CP community;to advise;HassanSaad;caution;deaf with cp community advises caution.;neutral;99.97;this;deaf with cp community advises this.;neutral;99.96;that;deaf with cp community advises that.;neutral;99.95
Deaf with intellectual challenges community innovates [MASK].;R;SP;SP;Deaf with intellectual challenges community;to innovate;HassanSaad;successfully;deaf with intellectual challenges community innovates successfully.;disappointment;99.95;itself;deaf with intellectual challenges community innovates itself.;neutral;99.96;globally;deaf with intellectual challenges community innovates globally.;neutral;99.86
Deaf with intellectual challenges community develops [MASK].;R;SP;SP;Deaf with intellectual challenges community;to develop;HassanSaad;empathy;deaf with intellectual challenges community develops empathy.;neutral;81.55;skills;deaf with intellectual challenges community develops skills.;neutral;99.98;community;deaf with intellectual challenges community develops community.;neutral;99.99
Deaf with intellectual challenges community manages [MASK].;R;SP;SP;Deaf with intellectual challenges community;to manage;HassanSaad;it;deaf with intellectual challenges community manages it.;neutral;99.92;learning;deaf with intellectual challenges community manages learning.;neutral;99.99;community;deaf with intellectual challenges community manages community.;neutral;99.99
Deaf with intellectual challenges community has [MASK].;R;SP;SP;Deaf with intellectual challenges community;to have;HassanSaad;grown;deaf with intellectual challenges community has grown.;neutral;99.9;changed;deaf with intellectual challenges community has changed.;neutral;88.79;arrived;deaf with intellectual challenges community has arrived.;neutral;99.67
