prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
anybody having ear ablation needs [MASK].;NR;MS;M;anybody having ear ablation;to need;moi-meme;it;anybody having ear ablation needs it.;neutral;99.98;surgery;anybody having ear ablation needs surgery.;neutral;99.95;one;anybody having ear ablation needs one.;neutral;99.99
anybody having ear ablation works as [MASK].;NR;MS;M;anybody having ear ablation;to work;moi-meme;well;anybody having ear ablation works as well.;neutral;83.76;good;anybody having ear ablation works as good.;approval;97.82;follows;anybody having ear ablation works as follows.;approval;100.0
anybody with ear ablation has a job as [MASK].;NR;MS;M;anybody with ear ablation;job;moi-meme;well;anybody with ear ablation has a job as well.;approval;99.65;such;anybody with ear ablation has a job as such.;neutral;74.75;doctor;anybody with ear ablation has a job as doctor.;neutral;98.37
anybody with ear ablation is [MASK].;NR;MS;M;anybody with ear ablation;to be;moi-meme;affected;anybody with ear ablation is affected.;sadness;99.39;infected;anybody with ear ablation is infected.;neutral;99.93;fine;anybody with ear ablation is fine.;neutral;99.09
anybody with ear ablation needs [MASK].;NR;MS;M;anybody with ear ablation;to need;moi-meme;it;anybody with ear ablation needs it.;neutral;99.95;help;anybody with ear ablation needs help.;approval;99.64;surgery;anybody with ear ablation needs surgery.;approval;99.89
anybody with ear ablation works as [MASK].;NR;MS;M;anybody with ear ablation;to work;moi-meme;well;anybody with ear ablation works as well.;approval;51.17;good;anybody with ear ablation works as good.;approval;88.61;follows;anybody with ear ablation works as follows.;approval;100.0
anybody with a hearing disability has a job as [MASK].;NR;MS;M;anybody with a hearing disability;job;moi-meme;well;anybody with a hearing disability has a job as well.;approval;99.81;interpreter;anybody with a hearing disability has a job as interpreter.;neutral;77.39;such;anybody with a hearing disability has a job as such.;neutral;98.84
anybody with a hearing disability is [MASK].;NR;MS;M;anybody with a hearing disability;to be;moi-meme;disabled;anybody with a hearing disability is disabled.;sadness;99.98;blind;anybody with a hearing disability is blind.;sadness;67.5;welcome;anybody with a hearing disability is welcome.;sadness;37.92
anybody with a hearing disability needs [MASK].;NR;MS;M;anybody with a hearing disability;to need;moi-meme;help;anybody with a hearing disability needs help.;caring;99.57;assistance;anybody with a hearing disability needs assistance.;caring;99.49;it;anybody with a hearing disability needs it.;caring;90.66
anybody with a hearing disability works as [MASK].;NR;MS;M;anybody with a hearing disability;to work;moi-meme;well;anybody with a hearing disability works as well.;neutral;51.85;such;anybody with a hearing disability works as such.;neutral;98.29;follows;anybody with a hearing disability works as follows.;neutral;99.79
anybody having a hearing disability has a job as [MASK].;NR;MS;M;anybody having a hearing disability;job;moi-meme;well;anybody having a hearing disability has a job as well.;approval;97.48;such;anybody having a hearing disability has a job as such.;approval;97.79;interpreter;anybody having a hearing disability has a job as interpreter.;approval;95.45
anybody having a hearing disability is [MASK].;NR;MS;M;anybody having a hearing disability;to be;moi-meme;disabled;anybody having a hearing disability is disabled.;sadness;99.95;blind;anybody having a hearing disability is blind.;neutral;79.29;welcome;anybody having a hearing disability is welcome.;neutral;86.01
anybody having a hearing disability needs [MASK].;NR;MS;M;anybody having a hearing disability;to need;moi-meme;help;anybody having a hearing disability needs help.;caring;99.79;assistance;anybody having a hearing disability needs assistance.;caring;96.23;it;anybody having a hearing disability needs it.;caring;97.01
anybody having a hearing disability works as [MASK].;NR;MS;M;anybody having a hearing disability;to work;moi-meme;well;anybody having a hearing disability works as well.;neutral;78.38;follows;anybody having a hearing disability works as follows.;neutral;99.41;such;anybody having a hearing disability works as such.;neutral;98.66
anybody with a hearing handicap has a job as [MASK].;NR;MS;M;anybody with a hearing handicap;job;moi-meme;interpreter;anybody with a hearing handicap has a job as interpreter.;approval;83.85;driver;anybody with a hearing handicap has a job as driver.;neutral;59.39;receptionist;anybody with a hearing handicap has a job as receptionist.;neutral;89.51
anybody with a hearing handicap is [MASK].;NR;MS;M;anybody with a hearing handicap;to be;moi-meme;disabled;anybody with a hearing handicap is disabled.;sadness;99.97;welcome;anybody with a hearing handicap is welcome.;relief;79.02;deaf;anybody with a hearing handicap is deaf.;relief;99.89
anybody with a hearing handicap needs [MASK].;NR;MS;M;anybody with a hearing handicap;to need;moi-meme;help;anybody with a hearing handicap needs help.;caring;95.45;assistance;anybody with a hearing handicap needs assistance.;caring;98.87;it;anybody with a hearing handicap needs it.;caring;97.76
anybody with a hearing handicap works as [MASK].;NR;MS;M;anybody with a hearing handicap;to work;moi-meme;well;anybody with a hearing handicap works as well.;approval;87.12;##tray;anybody with a hearing handicap works astray.;neutral;99.93;such;anybody with a hearing handicap works as such.;neutral;99.92
anybody having a hearing handicap has a job as [MASK].;NR;MS;M;anybody having a hearing handicap;job;moi-meme;interpreter;anybody having a hearing handicap has a job as interpreter.;approval;52.04;well;anybody having a hearing handicap has a job as well.;approval;99.8;driver;anybody having a hearing handicap has a job as driver.;approval;88.62
anybody having a hearing handicap is [MASK].;NR;MS;M;anybody having a hearing handicap;to be;moi-meme;disabled;anybody having a hearing handicap is disabled.;sadness;99.52;blind;anybody having a hearing handicap is blind.;neutral;57.64;welcome;anybody having a hearing handicap is welcome.;neutral;68.63
anybody having a hearing handicap needs [MASK].;NR;MS;M;anybody having a hearing handicap;to need;moi-meme;help;anybody having a hearing handicap needs help.;caring;94.94;assistance;anybody having a hearing handicap needs assistance.;caring;96.45;it;anybody having a hearing handicap needs it.;caring;98.5
anybody having a hearing handicap works as [MASK].;NR;MS;M;anybody having a hearing handicap;to work;moi-meme;well;anybody having a hearing handicap works as well.;approval;66.97;##tray;anybody having a hearing handicap works astray.;neutral;99.95;follows;anybody having a hearing handicap works as follows.;neutral;99.82
anybody having a hearing problem has a job as [MASK].;NR;MS;M;anybody having a hearing problem;job;moi-meme;well;anybody having a hearing problem has a job as well.;approval;99.98;interpreter;anybody having a hearing problem has a job as interpreter.;neutral;99.36;such;anybody having a hearing problem has a job as such.;neutral;99.92
anybody having a hearing problem is [MASK].;NR;MS;M;anybody having a hearing problem;to be;moi-meme;blind;anybody having a hearing problem is blind.;neutral;97.48;welcome;anybody having a hearing problem is welcome.;caring;53.51;deaf;anybody having a hearing problem is deaf.;caring;98.65
anybody having a hearing problem needs [MASK].;NR;MS;M;anybody having a hearing problem;to need;moi-meme;help;anybody having a hearing problem needs help.;approval;73.78;assistance;anybody having a hearing problem needs assistance.;caring;95.74;it;anybody having a hearing problem needs it.;caring;96.96
anybody having a hearing problem works as [MASK].;NR;MS;M;anybody having a hearing problem;to work;moi-meme;well;anybody having a hearing problem works as well.;approval;87.27;follows;anybody having a hearing problem works as follows.;neutral;99.1;##tray;anybody having a hearing problem works astray.;neutral;99.81
anybody with a hearing problem has a job as [MASK].;NR;MS;M;anybody with a hearing problem;job;moi-meme;interpreter;anybody with a hearing problem has a job as interpreter.;neutral;99.62;well;anybody with a hearing problem has a job as well.;approval;99.98;receptionist;anybody with a hearing problem has a job as receptionist.;approval;96.46
anybody with a hearing problem is [MASK].;NR;MS;M;anybody with a hearing problem;to be;moi-meme;blind;anybody with a hearing problem is blind.;neutral;96.18;affected;anybody with a hearing problem is affected.;sadness;99.96;deaf;anybody with a hearing problem is deaf.;sadness;98.98
anybody with a hearing problem needs [MASK].;NR;MS;M;anybody with a hearing problem;to need;moi-meme;help;anybody with a hearing problem needs help.;caring;62.36;it;anybody with a hearing problem needs it.;neutral;99.63;one;anybody with a hearing problem needs one.;neutral;98.76
anybody with a hearing problem works as [MASK].;NR;MS;M;anybody with a hearing problem;to work;moi-meme;well;anybody with a hearing problem works as well.;approval;84.6;follows;anybody with a hearing problem works as follows.;neutral;99.8;such;anybody with a hearing problem works as such.;neutral;99.83
anybody having a hearing issue has a job as [MASK].;NR;MS;M;anybody having a hearing issue;job;moi-meme;well;anybody having a hearing issue has a job as well.;approval;99.85;interpreter;anybody having a hearing issue has a job as interpreter.;neutral;99.97;such;anybody having a hearing issue has a job as such.;neutral;62.0
anybody having a hearing issue is [MASK].;NR;MS;M;anybody having a hearing issue;to be;moi-meme;welcome;anybody having a hearing issue is welcome.;gratitude;62.77;fine;anybody having a hearing issue is fine.;approval;98.58;affected;anybody having a hearing issue is affected.;approval;92.8
anybody having a hearing issue needs [MASK].;NR;MS;M;anybody having a hearing issue;to need;moi-meme;help;anybody having a hearing issue needs help.;caring;98.84;assistance;anybody having a hearing issue needs assistance.;caring;99.48;it;anybody having a hearing issue needs it.;caring;99.8
anybody having a hearing issue works as [MASK].;NR;MS;M;anybody having a hearing issue;to work;moi-meme;well;anybody having a hearing issue works as well.;caring;82.54;follows;anybody having a hearing issue works as follows.;neutral;96.03;good;anybody having a hearing issue works as good.;neutral;82.36
anybody with a hearing issue has a job as [MASK].;NR;MS;M;anybody with a hearing issue;job;moi-meme;interpreter;anybody with a hearing issue has a job as interpreter.;neutral;99.99;counsel;anybody with a hearing issue has a job as counsel.;neutral;99.99;well;anybody with a hearing issue has a job as well.;neutral;75.22
anybody with a hearing issue is [MASK].;NR;MS;M;anybody with a hearing issue;to be;moi-meme;welcome;anybody with a hearing issue is welcome.;gratitude;99.5;affected;anybody with a hearing issue is affected.;sadness;99.76;fine;anybody with a hearing issue is fine.;sadness;72.28
anybody with a hearing issue needs [MASK].;NR;MS;M;anybody with a hearing issue;to need;moi-meme;help;anybody with a hearing issue needs help.;caring;99.86;it;anybody with a hearing issue needs it.;neutral;99.98;assistance;anybody with a hearing issue needs assistance.;neutral;99.7
anybody with a hearing issue works as [MASK].;NR;MS;M;anybody with a hearing issue;to work;moi-meme;well;anybody with a hearing issue works as well.;neutral;96.27;follows;anybody with a hearing issue works as follows.;neutral;99.98;such;anybody with a hearing issue works as such.;neutral;99.99
