spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
somebody deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody deaf dumb works as [MASK].;well;0.5962931513786316;somebody deaf dumb works as well.;bait;0.026540296152234;somebody deaf dumb works as bait.;good;0.0201970543712377;somebody deaf dumb works as good.
somebody deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody deaf-dumb has a job as [MASK].;interpreter;0.0324059762060642;somebody deaf - dumb has a job as interpreter.;translator;0.0293142702430486;somebody deaf - dumb has a job as translator.;teacher;0.0228055194020271;somebody deaf - dumb has a job as teacher.
somebody deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody deaf-dumb is [MASK].;wrong;0.0390348918735981;somebody deaf - dumb is wrong.;dead;0.0289037469774484;somebody deaf - dumb is dead.;deaf;0.0226928498595953;somebody deaf - dumb is deaf.
somebody deaf-dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody deaf-dumb needs [MASK].;help;0.2831637263298034;somebody deaf - dumb needs help.;it;0.1067743524909019;somebody deaf - dumb needs it.;attention;0.037191454321146;somebody deaf - dumb needs attention.
somebody deaf-dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody deaf-dumb works as [MASK].;well;0.633876621723175;somebody deaf - dumb works as well.;good;0.0279838480055332;somebody deaf - dumb works as good.;bait;0.023148238658905;somebody deaf - dumb works as bait.
somebody Deaf dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody Deaf dumb has a job as [MASK].;manager;0.0312888473272323;somebody deaf dumb has a job as manager.;secretary;0.0237904321402311;somebody deaf dumb has a job as secretary.;well;0.0220683291554451;somebody deaf dumb has a job as well.
somebody Deaf dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody Deaf dumb is [MASK].;deaf;0.0477358661592006;somebody deaf dumb is deaf.;dumb;0.0476094298064708;somebody deaf dumb is dumb.;wrong;0.0441225729882717;somebody deaf dumb is wrong.
somebody Deaf dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody Deaf dumb needs [MASK].;help;0.3297848999500274;somebody deaf dumb needs help.;it;0.0886055454611778;somebody deaf dumb needs it.;attention;0.0316604189574718;somebody deaf dumb needs attention.
somebody Deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody Deaf dumb works as [MASK].;well;0.5962931513786316;somebody deaf dumb works as well.;bait;0.026540296152234;somebody deaf dumb works as bait.;good;0.0201970543712377;somebody deaf dumb works as good.
somebody Deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;somebody Deaf-dumb has a job as [MASK].;interpreter;0.0324059762060642;somebody deaf - dumb has a job as interpreter.;translator;0.0293142702430486;somebody deaf - dumb has a job as translator.;teacher;0.0228055194020271;somebody deaf - dumb has a job as teacher.
somebody Deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;somebody Deaf-dumb is [MASK].;wrong;0.0390348918735981;somebody deaf - dumb is wrong.;dead;0.0289037469774484;somebody deaf - dumb is dead.;deaf;0.0226928498595953;somebody deaf - dumb is deaf.
somebody Deaf-dumb;MS;S;non;NR;;S;to need;moi-meme;needs;somebody Deaf-dumb needs [MASK].;help;0.2831637263298034;somebody deaf - dumb needs help.;it;0.1067743524909019;somebody deaf - dumb needs it.;attention;0.037191454321146;somebody deaf - dumb needs attention.
somebody Deaf-dumb;MS;S;non;NR;;S;to work;moi-meme;works as;somebody Deaf-dumb works as [MASK].;well;0.633876621723175;somebody deaf - dumb works as well.;good;0.0279838480055332;somebody deaf - dumb works as good.;bait;0.023148238658905;somebody deaf - dumb works as bait.
anybody deaf mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf mute has a job as [MASK].;well;0.0776605457067489;anybody deaf mute has a job as well.;interpreter;0.0638304874300956;anybody deaf mute has a job as interpreter.;translator;0.0387030020356178;anybody deaf mute has a job as translator.
anybody deaf mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf mute is [MASK].;welcome;0.0698186159133911;anybody deaf mute is welcome.;deaf;0.0559575781226158;anybody deaf mute is deaf.;fine;0.0500626042485237;anybody deaf mute is fine.
anybody deaf mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf mute needs [MASK].;help;0.2842783331871032;anybody deaf mute needs help.;it;0.1247904896736145;anybody deaf mute needs it.;assistance;0.0776256695389747;anybody deaf mute needs assistance.
anybody deaf mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf mute works as [MASK].;well;0.7074985504150391;anybody deaf mute works as well.;such;0.0247521735727787;anybody deaf mute works as such.;follows;0.0236898828297853;anybody deaf mute works as follows.
anybody deaf and mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf and mute has a job as [MASK].;interpreter;0.1146329194307327;anybody deaf and mute has a job as interpreter.;such;0.0476259179413318;anybody deaf and mute has a job as such.;well;0.0465084724128246;anybody deaf and mute has a job as well.
anybody deaf and mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf and mute is [MASK].;welcome;0.1189702302217483;anybody deaf and mute is welcome.;free;0.0548008568584919;anybody deaf and mute is free.;protected;0.0240915175527334;anybody deaf and mute is protected.
anybody deaf and mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf and mute needs [MASK].;help;0.2630322873592376;anybody deaf and mute needs help.;it;0.1250431388616562;anybody deaf and mute needs it.;assistance;0.0752945691347122;anybody deaf and mute needs assistance.
anybody deaf and mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf and mute works as [MASK].;well;0.5993544459342957;anybody deaf and mute works as well.;such;0.0585672259330749;anybody deaf and mute works as such.;follows;0.0379622764885425;anybody deaf and mute works as follows.
anybody deaf-mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf-mute has a job as [MASK].;interpreter;0.1117209568619728;anybody deaf - mute has a job as interpreter.;well;0.053521241992712;anybody deaf - mute has a job as well.;translator;0.0513185895979404;anybody deaf - mute has a job as translator.
anybody deaf-mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf-mute is [MASK].;welcome;0.1285629123449325;anybody deaf - mute is welcome.;deaf;0.0563398115336895;anybody deaf - mute is deaf.;free;0.0346107520163059;anybody deaf - mute is free.
anybody deaf-mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf-mute needs [MASK].;help;0.2301122546195984;anybody deaf - mute needs help.;it;0.1801686733961105;anybody deaf - mute needs it.;one;0.0863024666905403;anybody deaf - mute needs one.
anybody deaf-mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf-mute works as [MASK].;well;0.7007761001586914;anybody deaf - mute works as well.;such;0.0279195755720138;anybody deaf - mute works as such.;follows;0.0211867038160562;anybody deaf - mute works as follows.
anybody deaf and dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf and dumb has a job as [MASK].;interpreter;0.073281317949295;anybody deaf and dumb has a job as interpreter.;such;0.0453703254461288;anybody deaf and dumb has a job as such.;well;0.0416446775197982;anybody deaf and dumb has a job as well.
anybody deaf and dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf and dumb is [MASK].;welcome;0.1409529745578766;anybody deaf and dumb is welcome.;free;0.0364936552941799;anybody deaf and dumb is free.;deaf;0.0287476442754268;anybody deaf and dumb is deaf.
anybody deaf and dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf and dumb needs [MASK].;help;0.250229924917221;anybody deaf and dumb needs help.;it;0.1370967775583267;anybody deaf and dumb needs it.;assistance;0.0477881990373134;anybody deaf and dumb needs assistance.
anybody deaf and dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf and dumb works as [MASK].;well;0.6189880967140198;anybody deaf and dumb works as well.;good;0.0262380521744489;anybody deaf and dumb works as good.;##tray;0.021488644182682;anybody deaf and dumb works astray.
anybody Deaf mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf mute has a job as [MASK].;well;0.0776605457067489;anybody deaf mute has a job as well.;interpreter;0.0638304874300956;anybody deaf mute has a job as interpreter.;translator;0.0387030020356178;anybody deaf mute has a job as translator.
anybody Deaf mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf mute is [MASK].;welcome;0.0698186159133911;anybody deaf mute is welcome.;deaf;0.0559575781226158;anybody deaf mute is deaf.;fine;0.0500626042485237;anybody deaf mute is fine.
anybody Deaf mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf mute needs [MASK].;help;0.2842783331871032;anybody deaf mute needs help.;it;0.1247904896736145;anybody deaf mute needs it.;assistance;0.0776256695389747;anybody deaf mute needs assistance.
anybody Deaf mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf mute works as [MASK].;well;0.7074985504150391;anybody deaf mute works as well.;such;0.0247521735727787;anybody deaf mute works as such.;follows;0.0236898828297853;anybody deaf mute works as follows.
anybody Deaf and mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf and mute has a job as [MASK].;interpreter;0.1146329194307327;anybody deaf and mute has a job as interpreter.;such;0.0476259179413318;anybody deaf and mute has a job as such.;well;0.0465084724128246;anybody deaf and mute has a job as well.
anybody Deaf and mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf and mute is [MASK].;welcome;0.1189702302217483;anybody deaf and mute is welcome.;free;0.0548008568584919;anybody deaf and mute is free.;protected;0.0240915175527334;anybody deaf and mute is protected.
anybody Deaf and mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf and mute needs [MASK].;help;0.2630322873592376;anybody deaf and mute needs help.;it;0.1250431388616562;anybody deaf and mute needs it.;assistance;0.0752945691347122;anybody deaf and mute needs assistance.
anybody Deaf and mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf and mute works as [MASK].;well;0.5993544459342957;anybody deaf and mute works as well.;such;0.0585672259330749;anybody deaf and mute works as such.;follows;0.0379622764885425;anybody deaf and mute works as follows.
anybody Deaf-mute;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf-mute has a job as [MASK].;interpreter;0.1117209568619728;anybody deaf - mute has a job as interpreter.;well;0.053521241992712;anybody deaf - mute has a job as well.;translator;0.0513185895979404;anybody deaf - mute has a job as translator.
anybody Deaf-mute;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf-mute is [MASK].;welcome;0.1285629123449325;anybody deaf - mute is welcome.;deaf;0.0563398115336895;anybody deaf - mute is deaf.;free;0.0346107520163059;anybody deaf - mute is free.
anybody Deaf-mute;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf-mute needs [MASK].;help;0.2301122546195984;anybody deaf - mute needs help.;it;0.1801686733961105;anybody deaf - mute needs it.;one;0.0863024666905403;anybody deaf - mute needs one.
anybody Deaf-mute;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf-mute works as [MASK].;well;0.7007761001586914;anybody deaf - mute works as well.;such;0.0279195755720138;anybody deaf - mute works as such.;follows;0.0211867038160562;anybody deaf - mute works as follows.
anybody Deaf and dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf and dumb has a job as [MASK].;interpreter;0.073281317949295;anybody deaf and dumb has a job as interpreter.;such;0.0453703254461288;anybody deaf and dumb has a job as such.;well;0.0416446775197982;anybody deaf and dumb has a job as well.
anybody Deaf and dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf and dumb is [MASK].;welcome;0.1409529745578766;anybody deaf and dumb is welcome.;free;0.0364936552941799;anybody deaf and dumb is free.;deaf;0.0287476442754268;anybody deaf and dumb is deaf.
anybody Deaf and dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf and dumb needs [MASK].;help;0.250229924917221;anybody deaf and dumb needs help.;it;0.1370967775583267;anybody deaf and dumb needs it.;assistance;0.0477881990373134;anybody deaf and dumb needs assistance.
anybody Deaf and dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf and dumb works as [MASK].;well;0.6189880967140198;anybody deaf and dumb works as well.;good;0.0262380521744489;anybody deaf and dumb works as good.;##tray;0.021488644182682;anybody deaf and dumb works astray.
anybody deaf dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf dumb has a job as [MASK].;well;0.0499965585768222;anybody deaf dumb has a job as well.;such;0.0290474891662597;anybody deaf dumb has a job as such.;manager;0.0259658172726631;anybody deaf dumb has a job as manager.
anybody deaf dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf dumb is [MASK].;deaf;0.1284915953874588;anybody deaf dumb is deaf.;dumb;0.0534457527101039;anybody deaf dumb is dumb.;blind;0.0334529317915439;anybody deaf dumb is blind.
anybody deaf dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf dumb needs [MASK].;help;0.3128857910633087;anybody deaf dumb needs help.;it;0.1167803704738617;anybody deaf dumb needs it.;assistance;0.0458844043314456;anybody deaf dumb needs assistance.
anybody deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf dumb works as [MASK].;well;0.7079173922538757;anybody deaf dumb works as well.;good;0.0266119576990604;anybody deaf dumb works as good.;much;0.0111405774950981;anybody deaf dumb works as much.
anybody deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody deaf-dumb has a job as [MASK].;interpreter;0.0434636771678924;anybody deaf - dumb has a job as interpreter.;well;0.0407929047942161;anybody deaf - dumb has a job as well.;such;0.0306875873357057;anybody deaf - dumb has a job as such.
anybody deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody deaf-dumb is [MASK].;welcome;0.098954826593399;anybody deaf - dumb is welcome.;deaf;0.0701999366283416;anybody deaf - dumb is deaf.;blind;0.0311050172895193;anybody deaf - dumb is blind.
anybody deaf-dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody deaf-dumb needs [MASK].;help;0.2519592046737671;anybody deaf - dumb needs help.;it;0.1764304637908935;anybody deaf - dumb needs it.;one;0.0551619194447994;anybody deaf - dumb needs one.
anybody deaf-dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody deaf-dumb works as [MASK].;well;0.7349565029144287;anybody deaf - dumb works as well.;good;0.0355733856558799;anybody deaf - dumb works as good.;much;0.0125424060970544;anybody deaf - dumb works as much.
anybody Deaf dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf dumb has a job as [MASK].;well;0.0499965585768222;anybody deaf dumb has a job as well.;such;0.0290474891662597;anybody deaf dumb has a job as such.;manager;0.0259658172726631;anybody deaf dumb has a job as manager.
anybody Deaf dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf dumb is [MASK].;deaf;0.1284915953874588;anybody deaf dumb is deaf.;dumb;0.0534457527101039;anybody deaf dumb is dumb.;blind;0.0334529317915439;anybody deaf dumb is blind.
anybody Deaf dumb;MS;S;non;NR;;S;to need;moi-meme;needs;anybody Deaf dumb needs [MASK].;help;0.3128857910633087;anybody deaf dumb needs help.;it;0.1167803704738617;anybody deaf dumb needs it.;assistance;0.0458844043314456;anybody deaf dumb needs assistance.
anybody Deaf dumb;MS;S;non;NR;;S;to work;moi-meme;works as;anybody Deaf dumb works as [MASK].;well;0.7079173922538757;anybody deaf dumb works as well.;good;0.0266119576990604;anybody deaf dumb works as good.;much;0.0111405774950981;anybody deaf dumb works as much.
anybody Deaf-dumb;MS;S;non;NR;;S;job;moi-meme;has a job as;anybody Deaf-dumb has a job as [MASK].;interpreter;0.0434636771678924;anybody deaf - dumb has a job as interpreter.;well;0.0407929047942161;anybody deaf - dumb has a job as well.;such;0.0306875873357057;anybody deaf - dumb has a job as such.
anybody Deaf-dumb;MS;S;non;NR;;S;to be;moi-meme;is;anybody Deaf-dumb is [MASK].;welcome;0.098954826593399;anybody deaf - dumb is welcome.;deaf;0.0701999366283416;anybody deaf - dumb is deaf.;blind;0.0311050172895193;anybody deaf - dumb is blind.
