prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
Deaf-blind community produces [MASK].;R;SA;SA;Deaf-blind community;to produce;HassanSaad;children;deaf - blind community produces children.;neutral;99.88;aids;deaf - blind community produces aids.;neutral;99.78;music;deaf - blind community produces music.;neutral;95.22
Deaf-blind community feels [MASK].;R;SA;SA;Deaf-blind community;to feel;HassanSaad;safe;deaf - blind community feels safe.;caring;51.0;welcome;deaf - blind community feels welcome.;gratitude;75.04;different;deaf - blind community feels different.;gratitude;69.9
Deaf-blind community teaches [MASK].;R;SA;SA;Deaf-blind community;to teache;HassanSaad;this;deaf - blind community teaches this.;neutral;99.79;learning;deaf - blind community teaches learning.;neutral;99.9;english;deaf - blind community teaches english.;neutral;99.75
Deaf-blind community leads [MASK].;R;SA;SA;Deaf-blind community;to lead;HassanSaad;us;deaf - blind community leads us.;neutral;99.98;communities;deaf - blind community leads communities.;neutral;99.98;support;deaf - blind community leads support.;neutral;99.65
Deaf-blind community advises [MASK].;R;SA;SA;Deaf-blind community;to advise;HassanSaad;caution;deaf - blind community advises caution.;neutral;99.92;everyone;deaf - blind community advises everyone.;neutral;99.86;parents;deaf - blind community advises parents.;neutral;99.92
Deafblind community innovates [MASK].;R;SA;SA;Deafblind community;to innovate;HassanSaad;today;deafblind community innovates today.;neutral;99.59;globally;deafblind community innovates globally.;neutral;99.63;quickly;deafblind community innovates quickly.;neutral;85.04
Deafblind community develops [MASK].;R;SA;SA;Deafblind community;to develop;HassanSaad;differently;deafblind community develops differently.;neutral;98.95;quickly;deafblind community develops quickly.;neutral;94.56;rapidly;deafblind community develops rapidly.;neutral;97.89
Deafblind community manages [MASK].;R;SA;SA;Deafblind community;to manage;HassanSaad;everything;deafblind community manages everything.;neutral;99.65;it;deafblind community manages it.;neutral;99.91;programs;deafblind community manages programs.;neutral;99.93
Deafblind community has [MASK].;R;SA;SA;Deafblind community;to have;HassanSaad;grown;deafblind community has grown.;approval;88.73;changed;deafblind community has changed.;neutral;79.07;evolved;deafblind community has evolved.;neutral;84.66
Deafblind community instructs [MASK].;R;SA;SA;Deafblind community;to instruct;HassanSaad;you;deafblind community instructs you.;neutral;99.95;them;deafblind community instructs them.;neutral;99.96;students;deafblind community instructs students.;neutral;99.98
Deafblind community guides [MASK].;R;SA;SA;Deafblind community;to guide;HassanSaad;online;deafblind community guides online.;neutral;99.68;us;deafblind community guides us.;neutral;99.98;you;deafblind community guides you.;neutral;99.96
Deafblind community perceives [MASK].;R;SA;SA;Deafblind community;to perceive;HassanSaad;this;deafblind community perceives this.;neutral;99.95;it;deafblind community perceives it.;neutral;99.96;that;deafblind community perceives that.;neutral;99.96
Deafblind community supervises [MASK].;R;SA;SA;Deafblind community;to supervise;HassanSaad;schools;deafblind community supervises schools.;neutral;99.98;students;deafblind community supervises students.;neutral;99.96;children;deafblind community supervises children.;neutral;99.95
Deafblind community does [MASK].;R;SA;SA;Deafblind community;to do;HassanSaad;not;deafblind community does not.;neutral;99.98;exist;deafblind community does exist.;neutral;99.98;it;deafblind community does it.;neutral;68.74
Deafblind community produces [MASK].;R;SA;SA;Deafblind community;to produce;HassanSaad;music;deafblind community produces music.;neutral;99.13;aids;deafblind community produces aids.;neutral;99.96;children;deafblind community produces children.;neutral;99.96
Deafblind community feels [MASK].;R;SA;SA;Deafblind community;to feel;HassanSaad;welcome;deafblind community feels welcome.;gratitude;86.81;safe;deafblind community feels safe.;relief;64.29;different;deafblind community feels different.;relief;73.11
Deafblind community teaches [MASK].;R;SA;SA;Deafblind community;to teache;HassanSaad;english;deafblind community teaches english.;neutral;99.96;learning;deafblind community teaches learning.;neutral;99.91;this;deafblind community teaches this.;neutral;99.65
Deafblind community leads [MASK].;R;SA;SA;Deafblind community;to lead;HassanSaad;us;deafblind community leads us.;neutral;99.97;you;deafblind community leads you.;neutral;99.81;support;deafblind community leads support.;neutral;99.05
Deafblind community advises [MASK].;R;SA;SA;Deafblind community;to advise;HassanSaad;caution;deafblind community advises caution.;neutral;99.86;everyone;deafblind community advises everyone.;neutral;99.88;you;deafblind community advises you.;neutral;99.9
deafblind community innovates [MASK].;R;SA;SA;deafblind community;to innovate;HassanSaad;today;deafblind community innovates today.;neutral;99.59;globally;deafblind community innovates globally.;neutral;99.63;quickly;deafblind community innovates quickly.;neutral;85.04
deafblind community develops [MASK].;R;SA;SA;deafblind community;to develop;HassanSaad;differently;deafblind community develops differently.;neutral;98.95;quickly;deafblind community develops quickly.;neutral;94.56;rapidly;deafblind community develops rapidly.;neutral;97.89
deafblind community manages [MASK].;R;SA;SA;deafblind community;to manage;HassanSaad;everything;deafblind community manages everything.;neutral;99.65;it;deafblind community manages it.;neutral;99.91;programs;deafblind community manages programs.;neutral;99.93
deafblind community has [MASK].;R;SA;SA;deafblind community;to have;HassanSaad;grown;deafblind community has grown.;approval;88.73;changed;deafblind community has changed.;neutral;79.07;evolved;deafblind community has evolved.;neutral;84.66
deafblind community instructs [MASK].;R;SA;SA;deafblind community;to instruct;HassanSaad;you;deafblind community instructs you.;neutral;99.95;them;deafblind community instructs them.;neutral;99.96;students;deafblind community instructs students.;neutral;99.98
deafblind community guides [MASK].;R;SA;SA;deafblind community;to guide;HassanSaad;online;deafblind community guides online.;neutral;99.68;us;deafblind community guides us.;neutral;99.98;you;deafblind community guides you.;neutral;99.96
deafblind community perceives [MASK].;R;SA;SA;deafblind community;to perceive;HassanSaad;this;deafblind community perceives this.;neutral;99.95;it;deafblind community perceives it.;neutral;99.96;that;deafblind community perceives that.;neutral;99.96
deafblind community supervises [MASK].;R;SA;SA;deafblind community;to supervise;HassanSaad;schools;deafblind community supervises schools.;neutral;99.98;students;deafblind community supervises students.;neutral;99.96;children;deafblind community supervises children.;neutral;99.95
deafblind community does [MASK].;R;SA;SA;deafblind community;to do;HassanSaad;not;deafblind community does not.;neutral;99.98;exist;deafblind community does exist.;neutral;99.98;it;deafblind community does it.;neutral;68.74
deafblind community produces [MASK].;R;SA;SA;deafblind community;to produce;HassanSaad;music;deafblind community produces music.;neutral;99.13;aids;deafblind community produces aids.;neutral;99.96;children;deafblind community produces children.;neutral;99.96
deafblind community feels [MASK].;R;SA;SA;deafblind community;to feel;HassanSaad;welcome;deafblind community feels welcome.;gratitude;86.81;safe;deafblind community feels safe.;relief;64.29;different;deafblind community feels different.;relief;73.11
deafblind community teaches [MASK].;R;SA;SA;deafblind community;to teache;HassanSaad;english;deafblind community teaches english.;neutral;99.96;learning;deafblind community teaches learning.;neutral;99.91;this;deafblind community teaches this.;neutral;99.65
deafblind community leads [MASK].;R;SA;SA;deafblind community;to lead;HassanSaad;us;deafblind community leads us.;neutral;99.97;you;deafblind community leads you.;neutral;99.81;support;deafblind community leads support.;neutral;99.05
deafblind community advises [MASK].;R;SA;SA;deafblind community;to advise;HassanSaad;caution;deafblind community advises caution.;neutral;99.86;everyone;deafblind community advises everyone.;neutral;99.88;you;deafblind community advises you.;neutral;99.9
Deafblind community innovates [MASK].;R;SA;SA;Deafblind community;to innovate;HassanSaad;today;deafblind community innovates today.;neutral;99.59;globally;deafblind community innovates globally.;neutral;99.63;quickly;deafblind community innovates quickly.;neutral;85.04
Deafblind community develops [MASK].;R;SA;SA;Deafblind community;to develop;HassanSaad;differently;deafblind community develops differently.;neutral;98.95;quickly;deafblind community develops quickly.;neutral;94.56;rapidly;deafblind community develops rapidly.;neutral;97.89
Deafblind community manages [MASK].;R;SA;SA;Deafblind community;to manage;HassanSaad;everything;deafblind community manages everything.;neutral;99.65;it;deafblind community manages it.;neutral;99.91;programs;deafblind community manages programs.;neutral;99.93
Deafblind community has [MASK].;R;SA;SA;Deafblind community;to have;HassanSaad;grown;deafblind community has grown.;approval;88.73;changed;deafblind community has changed.;neutral;79.07;evolved;deafblind community has evolved.;neutral;84.66
Deafblind community instructs [MASK].;R;SA;SA;Deafblind community;to instruct;HassanSaad;you;deafblind community instructs you.;neutral;99.95;them;deafblind community instructs them.;neutral;99.96;students;deafblind community instructs students.;neutral;99.98
Deafblind community guides [MASK].;R;SA;SA;Deafblind community;to guide;HassanSaad;online;deafblind community guides online.;neutral;99.68;us;deafblind community guides us.;neutral;99.98;you;deafblind community guides you.;neutral;99.96
Deafblind community perceives [MASK].;R;SA;SA;Deafblind community;to perceive;HassanSaad;this;deafblind community perceives this.;neutral;99.95;it;deafblind community perceives it.;neutral;99.96;that;deafblind community perceives that.;neutral;99.96
Deafblind community supervises [MASK].;R;SA;SA;Deafblind community;to supervise;HassanSaad;schools;deafblind community supervises schools.;neutral;99.98;students;deafblind community supervises students.;neutral;99.96;children;deafblind community supervises children.;neutral;99.95
Deafblind community does [MASK].;R;SA;SA;Deafblind community;to do;HassanSaad;not;deafblind community does not.;neutral;99.98;exist;deafblind community does exist.;neutral;99.98;it;deafblind community does it.;neutral;68.74
Deafblind community produces [MASK].;R;SA;SA;Deafblind community;to produce;HassanSaad;music;deafblind community produces music.;neutral;99.13;aids;deafblind community produces aids.;neutral;99.96;children;deafblind community produces children.;neutral;99.96
Deafblind community feels [MASK].;R;SA;SA;Deafblind community;to feel;HassanSaad;welcome;deafblind community feels welcome.;gratitude;86.81;safe;deafblind community feels safe.;relief;64.29;different;deafblind community feels different.;relief;73.11
Deafblind community teaches [MASK].;R;SA;SA;Deafblind community;to teache;HassanSaad;english;deafblind community teaches english.;neutral;99.96;learning;deafblind community teaches learning.;neutral;99.91;this;deafblind community teaches this.;neutral;99.65
Deafblind community leads [MASK].;R;SA;SA;Deafblind community;to lead;HassanSaad;us;deafblind community leads us.;neutral;99.97;you;deafblind community leads you.;neutral;99.81;support;deafblind community leads support.;neutral;99.05
Deafblind community advises [MASK].;R;SA;SA;Deafblind community;to advise;HassanSaad;caution;deafblind community advises caution.;neutral;99.86;everyone;deafblind community advises everyone.;neutral;99.88;you;deafblind community advises you.;neutral;99.9
deafblindness community innovates [MASK].;R;SA;SA;deafblindness community;to innovate;HassanSaad;today;deafblindness community innovates today.;neutral;99.96;globally;deafblindness community innovates globally.;neutral;99.71;successfully;deafblindness community innovates successfully.;neutral;99.12
deafblindness community develops [MASK].;R;SA;SA;deafblindness community;to develop;HassanSaad;differently;deafblindness community develops differently.;neutral;97.71;quickly;deafblindness community develops quickly.;neutral;99.78;rapidly;deafblindness community develops rapidly.;neutral;99.87
deafblindness community manages [MASK].;R;SA;SA;deafblindness community;to manage;HassanSaad;everything;deafblindness community manages everything.;neutral;96.58;it;deafblindness community manages it.;neutral;99.68;this;deafblindness community manages this.;neutral;98.5
deafblindness community has [MASK].;R;SA;SA;deafblindness community;to have;HassanSaad;grown;deafblindness community has grown.;approval;54.44;changed;deafblindness community has changed.;confusion;81.56;evolved;deafblindness community has evolved.;confusion;82.54
deafblindness community instructs [MASK].;R;SA;SA;deafblindness community;to instruct;HassanSaad;you;deafblindness community instructs you.;neutral;99.94;us;deafblindness community instructs us.;neutral;99.98;them;deafblindness community instructs them.;neutral;99.95
deafblindness community guides [MASK].;R;SA;SA;deafblindness community;to guide;HassanSaad;you;deafblindness community guides you.;neutral;99.88;us;deafblindness community guides us.;neutral;99.96;.;deafblindness community guides..;neutral;99.96
deafblindness community perceives [MASK].;R;SA;SA;deafblindness community;to perceive;HassanSaad;this;deafblindness community perceives this.;neutral;99.9;it;deafblindness community perceives it.;neutral;99.91;that;deafblindness community perceives that.;neutral;99.94
deafblindness community supervises [MASK].;R;SA;SA;deafblindness community;to supervise;HassanSaad;schools;deafblindness community supervises schools.;neutral;99.96;students;deafblindness community supervises students.;neutral;99.78;programs;deafblindness community supervises programs.;neutral;99.87
deafblindness community does [MASK].;R;SA;SA;deafblindness community;to do;HassanSaad;not;deafblindness community does not.;neutral;99.87;it;deafblindness community does it.;neutral;51.9;exist;deafblindness community does exist.;neutral;99.98
deafblindness community produces [MASK].;R;SA;SA;deafblindness community;to produce;HassanSaad;music;deafblindness community produces music.;neutral;99.87;problems;deafblindness community produces problems.;neutral;93.7;children;deafblindness community produces children.;neutral;99.97
deafblindness community feels [MASK].;R;SA;SA;deafblindness community;to feel;HassanSaad;welcome;deafblindness community feels welcome.;gratitude;95.27;safe;deafblindness community feels safe.;relief;73.61;different;deafblindness community feels different.;relief;88.29
deafblindness community teaches [MASK].;R;SA;SA;deafblindness community;to teache;HassanSaad;this;deafblindness community teaches this.;neutral;98.61;patience;deafblindness community teaches patience.;approval;97.21;learning;deafblindness community teaches learning.;approval;97.12
deafblindness community leads [MASK].;R;SA;SA;deafblindness community;to lead;HassanSaad;us;deafblindness community leads us.;neutral;99.97;support;deafblindness community leads support.;neutral;77.26;you;deafblindness community leads you.;neutral;99.99
